id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
50,MEDQA,0.000179485505213961,4.5381038944469765e-05,5.142345617059618e-05,0.00013978344213683158,0.999583899974823,4,0.43862247467041016,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162331758, 468502519163127146, 468502519163815592, 468502519163861000, 468502519163533332]","[0.7651768922805786, 0.7708920836448669, 0.7648811936378479, 0.7678484916687012, 0.7638057470321655]",1,"[-1, -1, -1, -1, -1]"
51,MEDQA,0.29746851325035095,0.05857502296566963,0.07521181553602219,0.23166871070861816,0.33707597851753235,0,1.7434699535369873,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163787733, 468502519162390966, 468502519163866973, 468502519163934562, 468502519163370442]","[0.7895933389663696, 0.8071785569190979, 0.7911714315414429, 0.7935661673545837, 0.791713297367096]",5,"[468502519163344633, 468502519163367110, 468502519162933594, 468502519163231149, 468502519163453190, 468502519163727265, 468502519163570227, 468502519162872443, 468502519162477032, 468502519162702128, 468502519162345071, 468502519162721045, 468502519163607608, 468502519163453187, 468502519163360148, 468502519162721042, 468502519163866725, 468502519163212786, 468502519163344633, 468502519163387928, 468502519163932551, 468502519163978985, 468502519163815627, 468502519162790143, 468502519163269795]"
52,MEDQA,0.01422212179750204,0.004617247264832258,0.2520931661128998,0.6852602362632751,0.043807219713926315,3,0.42830896377563477,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162297968, 468502519163502263, 468502519163508657, 468502519163717242, 468502519163330737]","[0.8140274286270142, 0.8109965920448303, 0.8015270829200745, 0.8254268169403076, 0.808966338634491]",1,"[-1, -1, -1, -1, -1]"
53,MEDQA,0.03596756234765053,0.011676957830786705,0.8186179399490356,0.09776997566223145,0.03596756234765053,3,0.33241987228393555,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162876558, 468502519162800381, 468502519162448655, 468502519162955775, 468502519162719566]","[0.7517393231391907, 0.754237711429596, 0.7609524726867676, 0.7698947191238403, 0.7614243030548096]",1,"[-1, -1, -1, -1, -1]"
54,MEDQA,0.001308988663367927,0.9865902662277222,0.0031401007436215878,0.008535678498446941,0.00042496639071032405,1,0.3868682384490967,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468502519162734385, 468502519162308132, 468502519162806028, 468502519163580936, 468502519162963379]","[0.7941153049468994, 0.8083990812301636, 0.8119669556617737, 0.780841052532196, 0.7865588068962097]",1,"[-1, -1, -1, -1, -1]"
55,MEDQA,0.002136802300810814,0.97682785987854,0.008451216854155064,0.0074581727385520935,0.005125922150909901,1,0.3636958599090576,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162916294, 468502519162735543, 468502519162867792, 468502519162951280, 468502519163058645]","[0.7500917911529541, 0.7516343593597412, 0.7508630752563477, 0.7567526698112488, 0.7514469623565674]",1,"[-1, -1, -1, -1, -1]"
56,MEDQA,0.003144168760627508,0.0003755174111574888,0.9878684282302856,0.004574738442897797,0.004037192557007074,2,0.6055450439453125,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162927894, 468502519162393020, 468502519162745246, 468502519162963392, 468502519162828806]","[0.7509713768959045, 0.743070662021637, 0.7427508234977722, 0.7387224435806274, 0.7405424118041992]",2,"[468502519163569487, 468502519163582596, 468502519163673863, 468502519162447046, 468502519163689964, 468502519162927893, 468502519162727972, 468502519162936750, 468502519163276390, 468502519162422428]"
57,MEDQA,0.11290224641561508,0.08792836219072342,0.11290224641561508,0.5733649134635925,0.11290224641561508,1,0.581798791885376,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163781976, 468502519163869174, 468502519163968497, 468502519163673192, 468502519163590912]","[0.7673827409744263, 0.7648571729660034, 0.7612621784210205, 0.7650138139724731, 0.7649199366569519]",1,"[-1, -1, -1, -1, -1]"
58,MEDQA,0.006625845562666655,0.0013047063257545233,0.9833626747131348,0.00516021391376853,0.0035465597175061703,2,0.6881530284881592,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163866903, 468502519163839139, 468502519163546717, 468502519163907109, 468502519162351219]","[0.7951570749282837, 0.7921150326728821, 0.7899010181427002, 0.7927259802818298, 0.7958855628967285]",1,"[-1, -1, -1, -1, -1]"
59,MEDQA,0.08390247076749802,0.15675045549869537,0.6199600696563721,0.07404367625713348,0.06534330546855927,0,0.9415333271026611,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163633357, 468502519163368667, 468502519163633356, 468502519163676791, 468502519163670273]","[0.8152133226394653, 0.8051774501800537, 0.8004005551338196, 0.8095318078994751, 0.8035874366760254]",2,"[468502519163622338, 468502519163657667, 468502519162856044, 468502519163861090, 468502519163123753, 468502519162723367, 468502519162723383, 468502519162387170, 468502519163974273, 468502519163729883]"
60,MEDQA,0.2430572211742401,0.16705062985420227,0.1474216729402542,0.2754199206829071,0.16705062985420227,3,1.4093999862670898,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163303661, 468502519163444080, 468502519163748761, 468502519163158628, 468502519163761927]","[0.7803570032119751, 0.7751485109329224, 0.777836799621582, 0.7762631177902222, 0.7957456111907959]",5,"[468502519163303661, 468502519163278088, 468502519163653862, 468502519163779364, 468502519162729505, 468502519162342454, 468502519163303142, 468502519163420422, 468502519163787960, 468502519162342453, 468502519163723855, 468502519163760019, 468502519163708908, 468502519162338292, 468502519163653783, 468502519163612838, 468502519162435922, 468502519162435856, 468502519162338206, 468502519163912055, 468502519163740064, 468502519162424004, 468502519162424068, 468502519163081782, 468502519163090365]"
61,MEDQA,0.9400526881217957,0.019510170444846153,0.011833516880869865,0.015194536186754704,0.013409131206572056,0,0.4485657215118408,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163188136, 468502519163903652, 468502519163970418, 468502519163000608, 468502519163702647]","[0.7930126786231995, 0.7701828479766846, 0.7824788093566895, 0.7682363390922546, 0.7707983255386353]",1,"[-1, -1, -1, -1, -1]"
62,MEDQA,0.2659638226032257,0.18279409408569336,0.18279409408569336,0.1613152176141739,0.20713283121585846,3,1.0318028926849365,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162914541, 468502519163258227, 468502519163519248, 468502519163120327, 468502519163473743]","[0.7910885810852051, 0.7900036573410034, 0.781570315361023, 0.7820259928703308, 0.796618640422821]",3,"[468502519163535375, 468502519163258227, 468502519163634669, 468502519163307941, 468502519163184054, 468502519163535375, 468502519163258227, 468502519163915456, 468502519162914534, 468502519162378280, 468502519162820369, 468502519163758517, 468502519163746081, 468502519162719389, 468502519162382426]"
63,MEDQA,0.8087176084518433,0.04026367887854576,0.04026367887854576,0.035532571375370026,0.07522246241569519,0,0.46650147438049316,False,"['PBMD', 'STAT', 'TEXT', 'STAT', 'PBMD']","[468502519163207280, 468502519162446441, 468502519162419331, 468502519162478571, 468502519163606892]","[0.7518270015716553, 0.7443638443946838, 0.7460410594940186, 0.7539553046226501, 0.745883047580719]",1,"[-1, -1, -1, -1, -1]"
64,MEDQA,0.3850565254688263,0.03581583872437477,0.29988232254981995,0.09735753387212753,0.18188782036304474,0,1.5097358226776123,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163134358, 468502519163892607, 468502519163431579, 468502519163137296, 468502519163114322]","[0.795167088508606, 0.7864406704902649, 0.7832890748977661, 0.7852205038070679, 0.7911101579666138]",5,"[468502519163392799, 468502519163916404, 468502519163955210, 468502519163330341, 468502519163647316, 468502519162816164, 468502519163343891, 468502519163890294, 468502519162816177, 468502519163821302, 468502519163528158, 468502519163681912, 468502519163527905, 468502519163620133, 468502519163113487, 468502519163972632, 468502519163681167, 468502519162929480, 468502519163734740, 468502519163665622, 468502519163801205, 468502519163821302, 468502519163978308, 468502519163651109, 468502519163693481]"
65,MEDQA,0.23857179284095764,0.11269333958625793,0.3933383822441101,0.12769827246665955,0.12769827246665955,2,1.2486591339111328,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163740801, 468502519163711549, 468502519162394635, 468502519163181067, 468502519163674491]","[0.797213613986969, 0.7943521738052368, 0.7893587350845337, 0.7941930890083313, 0.7993024587631226]",5,"[468502519163161595, 468502519163568362, 468502519163378466, 468502519163470919, 468502519163754975, 468502519162838583, 468502519163644254, 468502519163705410, 468502519162326976, 468502519162723867, 468502519163168739, 468502519163754216, 468502519163189583, 468502519163662772, 468502519163972854, 468502519163892638, 468502519163486364, 468502519162798325, 468502519162766383, 468502519163311268, 468502519162970283, 468502519162845759, 468502519162970294, 468502519163061737, 468502519163185023]"
66,MEDQA,0.06331539899110794,0.02055549994111061,0.17210908234119415,0.680704653263092,0.06331539899110794,3,0.5551936626434326,False,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468502519162417087, 468502519162478470, 468502519162417099, 468502519163941304, 468502519163479313]","[0.7581943869590759, 0.7523450255393982, 0.7615674734115601, 0.7520095705986023, 0.7509109377861023]",1,"[-1, -1, -1, -1, -1]"
67,MEDQA,0.118723064661026,0.03854373097419739,0.7741715908050537,0.03001789003610611,0.03854373097419739,2,0.6779310703277588,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163779272, 468502519163113069, 468502519163598908, 468502519163824887, 468502519163748504]","[0.8543358445167542, 0.8198148012161255, 0.8423024415969849, 0.8318226933479309, 0.8260704278945923]",1,"[-1, -1, -1, -1, -1]"
68,MEDQA,0.17816615104675293,0.051045458763837814,0.0841597318649292,0.4273983836174011,0.25923022627830505,3,1.601252555847168,False,"['TEXT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468502519162329132, 468502519162413274, 468502519162811515, 468502519162789540, 468502519162328701]","[0.8042141199111938, 0.796851396560669, 0.7850733995437622, 0.7833600044250488, 0.781532347202301]",5,"[468502519163678893, 468502519163847308, 468502519163585362, 468502519163585361, 468502519163816127, 468502519163585362, 468502519163678893, 468502519162414708, 468502519163585361, 468502519163586471, 468502519163675656, 468502519163823836, 468502519163817949, 468502519163575916, 468502519162414705, 468502519162396849, 468502519162390824, 468502519162414705, 468502519162349563, 468502519162943759, 468502519163823836, 468502519163817949, 468502519162943759, 468502519162349563, 468502519163575916]"
69,MEDQA,0.13372670114040375,0.0491953045129776,0.10414645820856094,0.03381140157580376,0.6791201829910278,0,0.5423545837402344,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163835668, 468502519163373717, 468502519163799609, 468502519163950476, 468502519163073882]","[0.7639094591140747, 0.7543862462043762, 0.7550837993621826, 0.7770620584487915, 0.758475661277771]",1,"[-1, -1, -1, -1, -1]"
70,MEDQA,0.6243762373924255,0.08450013399124146,0.12294697016477585,0.04522966593503952,0.12294697016477585,0,0.6546154022216797,False,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'PBMD']","[468502519163570418, 468502519163807372, 468502519162328774, 468502519162408226, 468502519163738458]","[0.7838932275772095, 0.7754247188568115, 0.7748082876205444, 0.774593710899353, 0.7736994028091431]",1,"[-1, -1, -1, -1, -1]"
71,MEDQA,0.8522397875785828,0.025735411792993546,0.07927065342664719,0.02271142043173313,0.02004275843501091,0,0.6085288524627686,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163192344, 468502519163179371, 468502519162344430, 468502519163279289, 468502519163786768]","[0.7903348207473755, 0.7747646570205688, 0.7723387479782104, 0.7818266153335571, 0.78304123878479]",1,"[-1, -1, -1, -1, -1]"
72,MEDQA,0.2041890174150467,0.07511693984270096,0.3814752995967865,0.18019616603851318,0.15902255475521088,2,1.8998420238494873,False,"['PBMD', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519163390867, 468502519162329132, 468502519162329155, 468502519163993753, 468502519162329108]","[0.8038063645362854, 0.7969492673873901, 0.7895078063011169, 0.785283625125885, 0.7899641990661621]",5,"[468502519163815202, 468502519163156801, 468502519163968022, 468502519163145824, 468502519162349586, 468502519163564073, 468502519163843186, 468502519162817323, 468502519162785970, 468502519162427420, 468502519163675959, 468502519163944234, 468502519162953470, 468502519163653657, 468502519162696356, 468502519163940145, 468502519163862633, 468502519163822521, 468502519163736790, 468502519163624750, 468502519162736888, 468502519162736886, 468502519163242668, 468502519163684335, 468502519163153422]"
73,MEDQA,0.08348345011472702,0.17673447728157043,0.08348345011472702,0.03943479061126709,0.6168639063835144,1,0.509376049041748,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163505997, 468502519162394075, 468502519163831573, 468502519162394177, 468502519163923943]","[0.7769849300384521, 0.8134734630584717, 0.7609572410583496, 0.7744561433792114, 0.7550607919692993]",1,"[-1, -1, -1, -1, -1]"
74,MEDQA,0.7829097509384155,0.04416874423623085,0.05004974454641342,0.0728219524025917,0.05004974454641342,2,1.2542364597320557,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163581982, 468502519163630498, 468502519163932158, 468502519163904628, 468502519163272651]","[0.7645552158355713, 0.7541000843048096, 0.7476262450218201, 0.7575410604476929, 0.7560297846794128]",5,"[468502519162873615, 468502519162947964, 468502519162947966, 468502519163619508, 468502519163356220, 468502519163619508, 468502519163779366, 468502519163180762, 468502519163328227, 468502519163815364, 468502519163933748, 468502519162951282, 468502519163842702, 468502519162329433, 468502519162985823, 468502519162735543, 468502519163328227, 468502519163732846, 468502519163619508, 468502519162335436, 468502519162935422, 468502519163598979, 468502519163154078, 468502519163775188, 468502519163386058]"
75,MEDQA,0.9955287575721741,0.0006239244830794632,0.0014967168681323528,0.00042881659464910626,0.0019218226661905646,0,0.3553590774536133,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163353893, 468502519163151013, 468502519163367839, 468502519163971772, 468502519163663476]","[0.7912313938140869, 0.7989851236343384, 0.79931640625, 0.7857760190963745, 0.7841766476631165]",1,"[-1, -1, -1, -1, -1]"
76,MEDQA,0.005614114925265312,0.9441488981246948,0.03660862520337105,0.009256109595298767,0.004372276831418276,1,0.5051212310791016,False,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'STAT']","[468502519162417661, 468502519162417529, 468502519163973896, 468502519162417514, 468502519162811356]","[0.7602974772453308, 0.7584962844848633, 0.7582451701164246, 0.7627607583999634, 0.7669044137001038]",1,"[-1, -1, -1, -1, -1]"
77,MEDQA,0.048891156911849976,0.6749215722084045,0.10350257903337479,0.05540093779563904,0.11728378385305405,1,0.9893593788146973,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162351721, 468502519162351720, 468502519163128128, 468502519163884838, 468502519163243842]","[0.7984784841537476, 0.791966438293457, 0.7820330858230591, 0.8042675852775574, 0.7965020537376404]",5,"[468502519162953761, 468502519162298883, 468502519162425329, 468502519162385547, 468502519162425302, 468502519162384640, 468502519163081017, 468502519162761473, 468502519163804427, 468502519163072665, 468502519163179830, 468502519163473433, 468502519163181567, 468502519163404069, 468502519163946472, 468502519162350752, 468502519162956678, 468502519163129245, 468502519162886072, 468502519163243842, 468502519162739889, 468502519162952624, 468502519163690087, 468502519162956655, 468502519162734611]"
78,MEDQA,0.022531980648636818,0.005696977023035288,0.03714895620942116,0.8455063700675964,0.08911571651697159,3,0.37494468688964844,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468502519162307759, 468502519162294471, 468502519162307760, 468502519163395771, 468502519163508192]","[0.7945287227630615, 0.7936020493507385, 0.7767081260681152, 0.7917102575302124, 0.8074930310249329]",1,"[-1, -1, -1, -1, -1]"
